Price,Close,High,Low,Open,Volume
Ticker,XLK,XLK,XLK,XLK,XLK
Date,,,,,
2016-12-12,44.14265441894531,44.24277233499937,44.00612935669403,44.14265441894531,9585100
2016-12-13,44.69784927368164,44.91628519727059,44.306481149277,44.333784771731516,13967000
2016-12-14,44.54310607910156,44.89807041481529,44.45209171936488,44.725138270550204,17915000
2016-12-15,44.74334716796875,44.97088656639657,44.52490781780873,44.59772209185397,11570000
2016-12-16,44.41973876953125,44.876826016187344,44.35574683398331,44.86768580566576,10565700
2016-12-19,44.739688873291016,44.88595662142873,44.41972926402044,44.456297072879416,6627000
2016-12-20,44.90422821044922,44.97736380810905,44.79452830125671,44.858520205560446,5706500
2016-12-21,44.81282043457031,44.90423646114462,44.72140092069812,44.885952558370185,4623700
2016-12-22,44.721405029296875,44.84024866460006,44.58428097683769,44.812824551567864,11105200
2016-12-23,44.76711654663086,44.77625675521142,44.59342119791639,44.67569702433424,6358700
2016-12-27,44.949954986572266,45.16021817400218,44.79454700759216,44.812830914642525,6840700
2016-12-28,44.547706604003906,45.068785598625944,44.529422702243764,45.004793686114304,7777600
2016-12-29,44.556854248046875,44.67569438907522,44.447150827761945,44.547710552707464,4796500
2016-12-30,44.209468841552734,44.65741228690723,44.07234130431467,44.65741228690723,8501600
2017-01-03,44.60255813598633,44.757966069397156,44.337446792440915,44.49285472585174,13940600
2017-01-04,44.757972717285156,44.821964639052865,44.611704969344935,44.63913256960123,7223100
2017-01-05,44.83110809326172,44.94080803180104,44.657412746001434,44.71226445892018,5502900
2017-01-06,45.16020584106445,45.22419775461566,44.70311875152857,44.831102578630976,8750600
2017-01-09,45.15106201171875,45.29732974044206,45.12363790236367,45.18762981572401,8313500
2017-01-10,45.16020584106445,45.31561377760374,45.00479441722743,45.16020584106445,7735800
2017-01-11,45.370460510253906,45.370460510253906,45.02307338384393,45.077925084002565,7586500
2017-01-12,45.26076126098633,45.315612966175635,44.83110177587861,45.19676934858097,6862700
2017-01-13,45.39789581298828,45.480171639868914,45.260768272421146,45.260768272421146,4832900
2017-01-17,45.224212646484375,45.35219651573056,45.12365289570555,45.27906088341909,4825800
2017-01-18,45.343048095703125,45.40704002366166,45.233348145959724,45.35219179243922,6157700
2017-01-19,45.2790641784668,45.50760781512338,45.19678832977846,45.343056117746706,7250000
2017-01-20,45.5258674621582,45.64471106632735,45.40702385798905,45.480159456646156,8755400
2017-01-23,45.608154296875,45.626438200961054,45.28819469361436,45.48017045557074,11977600
2017-01-24,45.891544342041016,45.964676462741146,45.553300873295235,45.57158128799697,6510900
2017-01-25,46.33034896850586,46.33034896850586,46.101805417353916,46.138373222489705,9197800
2017-01-26,46.202369689941406,46.357777646133414,46.074385846654295,46.32120983739476,7126500
2017-01-27,46.38520812988281,46.46748396101039,46.284648393249284,46.36692422437686,6023000
2017-01-30,46.0103874206543,46.22978726747393,45.800124293780414,46.22978726747393,8446600
2017-01-31,45.78184509277344,45.90982892136014,45.58072565510988,45.86411742203822,9557800
2017-02-01,46.12922668457031,46.27549440880103,45.873259038990966,46.202362290334484,11681100
2017-02-02,46.03781509399414,46.12009091474584,45.80012783969015,45.99210707964274,8598900
2017-02-03,46.339500427246094,46.40349235812188,46.202376355640276,46.21151656549453,6833600
2017-02-06,46.36691665649414,46.376056864106076,46.15665700844132,46.27549714388564,6726500
2017-02-07,46.54975128173828,46.60460299233718,46.42176744430554,46.458335251371466,10053100
2017-02-08,46.632015228271484,46.705150823778006,46.42175562213595,46.54973942697522,6353100
2017-02-09,46.77830123901367,46.897144884573514,46.63203347805483,46.63203347805483,4869600
2017-02-10,46.91543197631836,46.98856760541318,46.76916420542745,46.88800785905717,4177900
2017-02-13,47.12569046020508,47.18054218060756,46.93371466974434,46.997706599897924,6579700
2017-02-14,47.28109359741211,47.28109359741211,46.93370640397405,47.07083393718061,6233800
2017-02-15,47.43650817871094,47.473075990984746,47.19882437352822,47.24453239522122,5947500
2017-02-16,47.54620361328125,47.67419094408601,47.43650367417537,47.50049559592865,7061500
2017-02-17,47.71074676513672,47.71074676513672,47.41821132144223,47.49134692601463,7087700
2017-02-21,47.957584381103516,47.975868286128325,47.73818449540244,47.811316628203365,7618700
2017-02-22,48.01243209838867,48.048999905393444,47.81131264716045,47.91187237277456,6884800
2017-02-23,48.00328063964844,48.11298404292095,47.79302101432231,48.07641624183011,6702700
2017-02-24,48.11299514770508,48.13127905247054,47.69247231269603,47.71989991349335,7772100
2017-02-27,48.085567474365234,48.10385137910311,47.97586753323623,48.10385137910311,7975600
2017-02-28,47.857032775878906,48.0490120675989,47.78390063065611,48.00330055362339,7621500
2017-03-01,48.53352355957031,48.597515494551466,48.03986850060233,48.149568462384465,9095300
2017-03-02,48.21355056762695,48.4969423478969,48.186122969283,48.48780213998088,7170100
2017-03-03,48.32325744628906,48.32325744628906,48.07642994949606,48.17698968751896,7857000
2017-03-06,48.25011444091797,48.33239026059399,48.03985478781213,48.122130607488145,6715200
2017-03-07,48.25011444091797,48.45123388619221,48.176982316371465,48.213550122293675,6980400
2017-03-08,48.304962158203125,48.45122988250747,48.24097024677607,48.304962158203125,5680900
2017-03-09,48.29583740234375,48.368969544244166,48.05815009474522,48.3141178223448,7650200
2017-03-10,48.55179977416992,48.652359509576605,48.35068030335656,48.52437565989477,7354500
2017-03-13,48.597503662109375,48.65235537329469,48.50608763076524,48.551795646437306,7461200
2017-03-14,48.4878044128418,48.56093654149186,48.30496886026947,48.56093654149186,7239900
2017-03-15,48.81692123413086,48.899197081217004,48.41468220957682,48.56094999469672,8933600
2017-03-16,48.84433364868164,49.0180255121059,48.789481934669546,48.999741607435205,10978000
2017-03-17,48.949859619140625,49.10586611485827,48.931505295986334,49.032452322970315,6895400
2017-03-20,48.995750427246094,49.10587288061517,48.85809823571715,48.95904177587984,4541800
2017-03-21,48.279945373535156,49.24352464020337,48.261591049317836,49.12422328315549,14905500
2017-03-22,48.582794189453125,48.656211503275046,48.224893536396756,48.28913193562584,11383300
2017-03-23,48.45431900024414,48.65621311922947,48.38090518471422,48.50938198743932,11359400
2017-03-24,48.49102020263672,48.784682421064986,48.3258347671796,48.61949698560786,13140900
2017-03-27,48.49102020263672,48.59196724660827,48.02299713599473,48.0872355274803,6845000
2017-03-28,48.839752197265625,48.94987466932052,48.36255015072071,48.44514287994445,8453900
2017-03-29,48.92233657836914,48.94986631650262,48.71126708430993,48.8213895375735,5705100
2017-03-30,49.014095306396484,49.07833368354187,48.84890990781435,48.88561855210572,8754200
2017-03-31,48.92233657836914,49.08752200862934,48.867273601372524,48.96822064216816,6103500
2017-04-03,48.87645721435547,49.04164267233056,48.582794955895366,48.968228858080664,13017900
2017-04-04,48.91315460205078,48.91315460205078,48.65620106028392,48.674555384800044,7520800
2017-04-05,48.71125793457031,49.289403331154666,48.665370378660974,48.95903253268989,10477900
2017-04-06,48.72045135498047,48.867282486271506,48.601149966828274,48.76633542712198,6935100
2017-04-07,48.69291305541992,48.82138983513208,48.518548710899395,48.647025490611554,6469400
2017-04-10,48.60114288330078,48.83974562482925,48.5001958388641,48.720444254065015,4843600
2017-04-11,48.41761016845703,48.59197454358455,48.0230043475297,48.518557227587635,8457100
2017-04-12,48.252418518066406,48.426779357445554,48.16064689150138,48.37171638150653,8684200
2017-04-13,48.059696197509766,48.518543793248874,48.059696197509766,48.19735187652323,9766600
2017-04-17,48.500186920166016,48.5185412431184,48.206524754386194,48.206524754386194,7066000
2017-04-18,48.49102020263672,48.58278833312188,48.29830502818,48.37171883242218,6243600
2017-04-19,48.45431900024414,48.738805849657076,48.36255085564917,48.564441473904175,7260500
2017-04-20,48.89480972290039,48.977402448813265,48.50937933579371,48.582793147310646,7581900
2017-04-21,48.79384231567383,48.92232255851354,48.70207421437413,48.91314364794637,7616500
2017-04-24,49.372005462646484,49.40871411409506,49.215998945084564,49.32612139870061,8105000
2017-04-25,49.62896728515625,49.729910835233284,49.49131157937754,49.573904302698764,10044800
2017-04-26,49.573909759521484,49.74827063873452,49.528025686121254,49.628972748040006,8147200
2017-04-27,49.77579879760742,49.81250395213908,49.656497418371906,49.70238148708401,8591700
2017-04-28,49.90426254272461,50.005209567936475,49.78496119468066,49.93179227660816,11418400
2017-05-01,50.28053665161133,50.34477505574345,49.99604978993304,50.08782143921498,7563000
2017-05-02,50.390647888183594,50.464065191230205,50.207108131296756,50.381472475667614,7535100
2017-05-03,50.29888153076172,50.33558668284745,50.069457701759255,50.22546422513062,7154500
2017-05-04,50.26217269897461,50.34476541715059,50.09698726262264,50.317235678001865,7579900
2017-05-05,50.44570541381836,50.46405973759647,50.22545702921039,50.34475838340343,6825800
2017-05-08,50.665958404541016,50.69349164497831,50.39065050527719,50.48241863812184,6070100
2017-05-09,50.73019027709961,50.86784595940295,50.629243243507744,50.72101486528645,7694300
2017-05-10,50.922916412353516,50.95962156572706,50.67513824824991,50.785260709830425,5302000
2017-05-11,50.85866928100586,50.88620251911368,50.56500707987271,50.76690115592534,9098000
2017-05-12,50.98714065551758,51.01467038808953,50.84948499119993,50.90454795707278,4653800
2017-05-15,51.27163314819336,51.27163314819336,51.02385500813682,51.05138824640728,9949300
2017-05-16,51.51023483276367,51.51023483276367,51.21657263584326,51.39093347128678,9061100
2017-05-17,50.106163024902344,51.15233862933813,50.07863328556161,51.106451062797134,18545000
2017-05-18,50.39982223510742,50.59254090116532,49.89509053988733,49.97768325370368,16822200
2017-05-19,50.693504333496094,50.84951089852621,50.62008700826022,50.675150002187124,10219100
2017-05-22,51.09727478027344,51.161513171461735,50.80361256320415,50.81278797591829,10510300
2017-05-23,51.189048767089844,51.363413135176216,51.051396556249735,51.30835015040207,6610500
2017-05-24,51.400123596191406,51.40930251163291,51.20740838068618,51.32670977631202,9321900
2017-05-25,51.76719284057617,51.87731529872801,51.46435520547616,51.56529875002295,6113500
2017-05-26,51.739662170410156,51.80390056157055,51.611185388089375,51.72130784426008,36282200
2017-05-30,51.95989990234375,52.01496287318476,51.69377096176874,51.75800934405194,5925300
2017-05-31,51.8773078918457,52.17097007214231,51.702947066272515,52.152619249011934,14246100
2017-06-01,52.00577926635742,52.00577926635742,51.68458738393597,51.98742844512959,8436200
2017-06-02,52.48299789428711,52.49217680856106,52.03332911530568,52.198514564936026,8491000
2017-06-05,52.52888107299805,52.66653326902946,52.41875511529718,52.48299350692446,6765800
2017-06-06,52.42793273925781,52.694061711997925,52.363694349210576,52.46463789019216,7685200
2017-06-07,52.59312057495117,52.68488870757615,52.31780917561651,52.54723300790882,8703700
2017-06-08,52.7124137878418,52.749122437938965,52.418751588523534,52.6848840506337,7102400
2017-06-09,51.409297943115234,52.87760921752582,50.67514230590994,52.785841075648996,35142500
2017-06-12,51.106449127197266,51.189041842821204,50.26217114591234,50.877025306100755,35706400
2017-06-13,51.473541259765625,51.638726731508015,51.09728624095919,51.35423986334489,18293400
2017-06-14,51.22575759887695,51.68460530470762,50.80361854968799,51.675429890912284,16180600
2017-06-15,50.99633026123047,51.06974756949704,50.42736012508432,50.64760504842415,14750500
2017-06-16,50.906951904296875,51.01751805550094,50.695031983308006,50.999089777827834,21611300
2017-06-19,51.66249084472656,51.69934739802529,51.26629168385116,51.293932341408016,9929200
2017-06-20,51.247867584228516,51.67171095204108,51.247867584228516,51.64406677739667,10957700
2017-06-21,51.533504486083984,51.56114514796557,51.26629970511219,51.4229383237227,12293200
2017-06-22,51.55193328857422,51.72699667365839,51.38608228593239,51.690140114219105,8792800
2017-06-23,51.874412536621094,52.003406962765204,51.422932045116724,51.505857535471435,16423600
2017-06-26,51.59800720214844,52.261411276637645,51.54272235766257,52.15084158766591,9727900
2017-06-27,50.75031661987305,51.41371703936401,50.75031661987305,51.321579166189714,12895500
2017-06-28,51.38608169555664,51.43215063690898,50.602895633227135,50.9438135318713,12976000
2017-06-29,50.46467971801758,51.14650836280542,50.05926818638249,51.14650836280542,20973400
2017-06-30,50.418617248535156,50.75953161463365,50.37254479474139,50.6766061185735,15371900
2017-07-03,50.0684814453125,50.72266944471049,50.01319661577848,50.63053157698815,16552600
2017-07-05,50.566043853759766,50.66739763617085,50.08691911907514,50.25277012395963,14809400
2017-07-06,50.1053352355957,50.38175233835584,49.98555320229378,50.12376351109093,12757400
2017-07-07,50.685813903808594,50.8516648808881,50.25276169906492,50.28961825282357,8818200
2017-07-10,51.054378509521484,51.17416056612633,50.62132273822039,50.695035854541786,5594200
2017-07-11,51.16493606567383,51.24786155017387,50.805593471118364,50.99908509667373,6856500
2017-07-12,51.828346252441406,51.874415190587754,51.48743189235684,51.51507255227771,16551900
2017-07-13,51.92969512939453,52.11397437944096,51.809913089639196,51.902054472079584,8125100
2017-07-14,52.39039611816406,52.445677437670014,52.07712241990327,52.15083201752276,6689600
2017-07-17,52.39961242675781,52.54703514787966,52.298258646955,52.436468985747005,9837100
2017-07-18,52.63916778564453,52.63916778564453,52.16925552381796,52.29824994397919,9920200
2017-07-19,52.90637969970703,52.95245215750578,52.67603147005348,52.72210392785223,6673600
2017-07-20,53.016929626464844,53.0722109314894,52.71286838949484,53.05378617303704,10372900
2017-07-21,52.95244216918945,52.96165455011046,52.73130636390704,52.78659119393624,5805000
2017-07-24,53.08143997192383,53.12750890913183,52.814235215348944,52.92480136761508,5378100
2017-07-25,52.980098724365234,53.09066490276651,52.749750469041906,52.91560149406154,6880300
2017-07-26,53.18280029296875,53.274938178732974,53.007733389247676,53.265725796090564,10602600
2017-07-27,52.980098724365234,53.62507454223764,52.32591052280749,53.56057731193395,23047200
2017-07-28,52.9248046875,53.02615846461613,52.66681581108428,52.71288475118211,10293100
2017-07-31,52.666812896728516,53.127509301883535,52.611528062769445,53.007727252389536,10982800
2017-08-01,52.93402099609375,52.98008993654987,52.74052933727715,52.93402099609375,8307200
2017-08-02,53.08143997192383,53.48685154012272,52.74973800029082,53.47763915861496,12573900
2017-08-03,52.96165084838867,53.155142467715315,52.80501577983876,53.155142467715315,10687800
2017-08-04,53.08143997192383,53.24729095774033,52.96165792331533,53.07222407558146,4756900
2017-08-07,53.403926849365234,53.403926849365234,53.13672208877682,53.15515036690375,7683000
2017-08-08,53.33021926879883,53.744846755250414,53.18279655304213,53.33021926879883,10460700
2017-08-09,53.30256652832031,53.33942308004596,52.961652211943665,52.98929286832079,6972800
2017-08-10,52.25218200683594,53.07222099192942,52.22454134908406,53.016939676425665,14911900
2017-08-11,52.61152267456055,52.786589540084144,52.27060835381427,52.33510556274372,14968100
2017-08-14,53.45000076293945,53.523713882309124,52.980091928880256,53.090658093099776,9758500
2017-08-15,53.53292465209961,53.65270671004932,53.36707365334921,53.560568828447934,7052600
2017-08-16,53.68955993652344,53.883051584778734,53.51449656641169,53.61584682394923,9055900
2017-08-17,52.63916778564453,53.56977289883221,52.63916778564453,53.48684741232366,12968900
2017-08-18,52.583885192871094,52.9524437074368,52.38117765837651,52.63917002450629,16696500
2017-08-21,52.56544876098633,52.67601489226971,52.21531857794935,52.62073358404499,7978600
2017-08-22,53.34865188598633,53.38550493179633,52.80502991839412,52.841882964204125,8461200
2017-08-23,53.21965026855469,53.36707298617482,53.03537450765565,53.053802786712524,8923700
2017-08-24,53.17357635498047,53.403924549394524,52.90637160589988,53.348643232229236,8093900
2017-08-25,53.16436767578125,53.50528204309964,53.053801518917,53.34864694711151,8333100
2017-08-28,53.265716552734375,53.36706680355339,53.11829385219329,53.293357210700066,5993300
2017-08-29,53.49607467651367,53.56978428305527,52.76817341967687,52.83267064346392,8689800
2017-08-30,53.88304138183594,53.91989793114413,53.43156095472964,53.55133946773025,7654000
2017-08-31,54.20553207397461,54.297669934379336,53.947539738140044,54.012036943390164,9425800
2017-09-01,54.15946960449219,54.38981781276558,54.09497238736242,54.343748874077846,6013100
2017-09-05,53.68034744262695,54.10419083712514,53.32100478313699,54.0028370583285,11901700
2017-09-06,53.726409912109375,53.919901536664774,53.49606173578126,53.846188433119345,9113700
2017-09-07,53.91068649291992,54.02125614998471,53.707982484636396,53.90147411224834,7693800
2017-09-08,53.468414306640625,53.901469976497836,53.43156127194764,53.82775687744383,6259200
2017-09-11,54.223960876464844,54.27924570572949,53.892262445380005,53.892262445380005,7037300
2017-09-12,54.352970123291016,54.45432039245092,54.10419361207656,54.38061078625871,7861700
2017-09-13,54.27926254272461,54.29769082486246,54.06734257039243,54.28847492637582,8128300
2017-09-14,54.094970703125,54.343747182094816,53.975192169233125,54.076542425256726,7626700
2017-09-15,54.31597900390625,54.3622125318734,53.95534902002147,54.047819603347854,13123800
2017-09-18,54.36220932006836,54.56563753658339,54.15877757616146,54.39919755121359,10412000
2017-09-19,54.602622985839844,54.71358414623043,54.30672420653716,54.44542830256916,5616100
2017-09-20,54.38070297241211,54.61187412401282,54.00158242488262,54.59338000859774,8950800
2017-09-21,54.084800720214844,54.36220537890901,53.909108398708305,54.36220537890901,8104600
2017-09-22,54.112548828125,54.18652176955412,53.88137765414671,53.90911706625861,4824800
2017-09-25,53.474510192871094,53.93685247628561,53.2340902301562,53.93685247628561,13573100
2017-09-26,53.668701171875,53.890623525930124,53.50225764263755,53.76116823149927,9053300
2017-09-27,54.21426010131836,54.380703614627855,53.825890727798914,53.909112484453665,7635500
2017-09-28,54.27898406982422,54.30672347770166,53.96459118011054,54.07555233901194,5589200
2017-09-29,54.64885711669922,54.69509416748541,54.30672481071014,54.37145244894073,12428700
2017-10-02,54.732086181640625,54.90777853235942,54.46393029917207,54.78756853356112,7571900
2017-10-03,54.861541748046875,54.88928115866534,54.71358881836974,54.77831998879948,6466000
2017-10-04,54.824562072753906,54.90778384499071,54.58414205189533,54.76907971546518,6649600
2017-10-05,55.351619720458984,55.36086501423957,54.96325036123111,54.99099329735637,6422700
2017-10-06,55.43484115600586,55.462580564580215,55.14818766696779,55.16668178181461,5926400
2017-10-09,55.57353591918945,55.69374588943672,55.48106888200932,55.51805710783791,6949200
2017-10-10,55.6290283203125,55.79547183925674,55.34237480937697,55.74923831230379,5472900
2017-10-11,55.81396484375,55.832458959641194,55.55505427605712,55.55505427605712,4980900
2017-10-12,55.67526626586914,55.94342568182725,55.610538617519566,55.68451508842895,6106400
2017-10-13,55.94340896606445,56.04512481947626,55.87868133705535,55.87868133705535,5950000
2017-10-16,56.14686584472656,56.15611114127649,55.95267934325006,56.08213818669867,8306400
2017-10-17,56.14686584472656,56.14686584472656,55.961928167192795,56.12837172423391,5131700
2017-10-18,56.28554916381836,56.359525623060016,56.10986036420702,56.31329209972984,6091300
2017-10-19,56.119102478027344,56.18383011250025,55.74923078495237,56.04512955036896,6872600
2017-10-20,56.498233795166016,56.562961442016025,56.368778501466,56.46124908796044,7407400
2017-10-23,56.23006057739258,56.63692045035885,56.16533295049775,56.59068693506127,7054900
2017-10-24,56.387264251708984,56.47973482448213,56.156093110863644,56.34103072901825,8035800
2017-10-25,56.08212661743164,56.42425895748479,55.71225133866624,56.257815434779566,9225900
2017-10-26,56.313297271728516,56.55371373156108,56.276309038710565,56.40576432688133,9436400
2017-10-27,57.82977294921875,57.986967630510314,57.219481283666745,57.219481283666745,14539200
2017-10-30,57.95923614501953,58.18115849334105,57.2194891049609,57.2194891049609,8574700
2017-10-31,58.20888900756836,58.32909897822876,57.9499749532697,58.18114607440589,10111300
2017-11-01,58.218143463134766,58.5602793159858,57.91299936945284,58.486302852431436,9550700
2017-11-02,58.24589157104492,58.30137039624352,57.80203980510269,58.21814863105338,10224600
2017-11-03,58.70821762084961,58.7636964306389,58.20888716839839,58.55101942920033,7659700
2017-11-06,58.83768844604492,58.85618256333116,58.6342566832885,58.671244917860975,6000200
2017-11-07,58.86541748046875,58.92089982254608,58.625001052916794,58.902405708520305,5775600
2017-11-08,59.1890754699707,59.19831723843899,58.70823895517902,58.86543367656094,9100500
2017-11-09,58.717472076416016,58.81918794675786,58.12567449703641,58.73596619169561,10245400
2017-11-10,58.717472076416016,58.76370560091909,58.50479504178846,58.64349561529766,5983200
2017-11-13,58.69898223876953,58.77295870527885,58.48630518864333,58.495550483260956,4300300
2017-11-14,58.578773498535156,58.64350114442057,58.25513526910808,58.52329467485745,7370800
2017-11-15,58.1441650390625,58.37533617476301,57.98696683254252,58.29211442481516,8492500
2017-11-16,58.9578857421875,59.07809572214467,58.569519921791255,58.569519921791255,7641100
2017-11-17,58.578773498535156,58.92090937237766,58.54178879188074,58.87467231612338,8302100
2017-11-20,58.80070114135742,58.84693467160807,58.634257610541304,58.71747937594936,6579900
2017-11-21,59.42024230957031,59.45723054508578,58.98563936074427,59.03187289144246,8174000
2017-11-22,59.309261322021484,59.43871658339654,59.20754546597214,59.42022599810695,12115800
2017-11-24,59.64215087890625,59.669890285433496,59.38324034494139,59.401730931031906,4339100
2017-11-27,59.64215087890625,59.7161273328342,59.43871915799588,59.54043501845106,6889100
2017-11-28,59.836334228515625,59.89181304198654,59.494198417617994,59.73461836729695,11311600
2017-11-29,58.514041900634766,59.743874144179564,58.10718193577815,59.73462532259651,33640200
2017-11-30,59.03185272216797,59.18905090570303,58.56026522634493,58.7729422168056,21047500
2017-12-01,58.72671890258789,59.02262122738984,57.87601074188198,58.671240082693444,19211800
2017-12-04,57.78354263305664,59.12433249105125,57.72806028678559,59.096593081611644,16805500
2017-12-05,57.80202865600586,58.46780264910969,57.432156958919386,57.68182220633333,13927100
2017-12-06,58.17190170288086,58.30135696838468,57.43215480900799,57.57085536745147,13262100
2017-12-07,58.532527923583984,58.643489075495545,58.17190153432784,58.42156677167242,11685500
2017-12-08,58.8099365234375,59.09659000650073,58.67123595606496,58.92090121020552,10059000
2017-12-11,59.31851577758789,59.31851577758789,58.745208812186846,58.782197041062716,11421600
2017-12-12,59.300025939941406,59.51270652027168,59.05960947539153,59.281535350461674,8397000
2017-12-13,59.31851577758789,59.60516573289676,59.24453931983615,59.50344986718394,10356100
2017-12-14,59.244537353515625,59.57742434756667,59.21679794647522,59.39249026410857,10946000
2017-12-15,59.92021179199219,60.00374737107816,59.27980185686073,59.42830286532063,21305200
2017-12-18,60.449241638183594,60.51421060249299,60.245058522558374,60.34714653982797,10760800
2017-12-19,60.078006744384766,60.365725490717,59.92950217783427,60.328599349079376,11976800
2017-12-20,60.0594367980957,60.33787930437303,59.771718067739656,60.33787930437303,8965200
2017-12-21,59.938777923583984,60.263622770581954,59.8830851776082,60.161527664227364,15941900
2017-12-22,59.90167236328125,59.95735804729888,59.74389153783862,59.83670337156435,5485500
2017-12-26,59.50255584716797,59.567524817857546,59.28908586625316,59.5303986801654,6219100
2017-12-27,59.56753921508789,59.67891765508405,59.46544408203019,59.51185353563403,5346600
2017-12-28,59.669639587402344,59.78101803717802,59.56754444538024,59.74389188725279,9658000
2017-12-29,59.35405731201172,59.7253080827843,59.307651408233085,59.706748553707655,6693200
2018-01-02,60.087276458740234,60.087276458740234,59.44687005786751,59.59536752724136,13722800
2018-01-03,60.58847427368164,60.62560041471522,60.133691437923154,60.198660414460086,11331800
2018-01-04,60.89476013183594,61.05254092172276,60.69056989500009,60.829791154759754,10746600
2018-01-05,61.53517532348633,61.59086099644423,61.08966869656035,61.210323348331656,9678000
2018-01-08,61.767215728759766,61.87858708788583,61.47021363594284,61.50733270159257,6733900
2018-01-09,61.60941696166992,61.90641900207024,61.507321846430386,61.887859472520866,10606400
2018-01-10,61.395965576171875,61.41452511027656,61.098963462874465,61.275303820680186,10407800
2018-01-11,61.646568298339844,61.674411144587566,61.38669229190769,61.535196913348976,7887800
2018-01-12,62.00851821899414,62.09205381020994,61.488766384185304,61.57229489431344,8154300
2018-01-16,61.767215728759766,62.61181255351571,61.60942783485042,62.389062754175136,18221800
2018-01-17,62.695343017578125,62.751028692579055,61.91570816212568,62.119898411912935,14688100
2018-01-18,62.80671691894531,62.97378103182255,62.63965280606808,62.695345564419256,14922900
2018-01-19,62.927371978759766,63.02946709695909,62.602520012986986,62.927371978759766,11947200
2018-01-22,63.539939880371094,63.54922318658287,62.75102879847903,62.88096676109241,9002100
2018-01-23,63.81837463378906,63.94831258055329,63.61418440856327,63.7441223553275,10230100
2018-01-24,63.32646560668945,64.09680998129284,63.11299207663431,63.98543864481799,18509500
2018-01-25,63.215087890625,63.78124912761152,63.057307108143405,63.72556345875615,12975900
2018-01-26,64.21747589111328,64.21747589111328,63.512093362735634,63.65131462349388,10048600
2018-01-29,63.632747650146484,64.03184481880307,63.549219142819204,64.03184481880307,27589900
2018-01-30,63.057315826416016,63.42856311156304,62.89025171566463,63.113001502970455,14831200
2018-01-31,63.5306510925293,63.63274620878612,63.11299440317846,63.42855597627246,15067900
2018-02-01,63.58633804321289,64.0318375270679,63.28933602694733,63.298612250424625,16325000
2018-02-02,61.702247619628906,62.927382155055845,61.69296431254024,62.87168939361243,21964700
2018-02-05,59.12203598022461,62.20343179699297,59.09418959999892,61.043266269675165,49279800
2018-02-06,60.82051086425781,60.922605987736986,57.989707946675196,58.32383615422743,45134700
2018-02-07,60.0408821105957,61.29385932771059,60.0408821105957,60.67201237211035,23712600
2018-02-08,57.55349349975586,60.31932786398317,57.534933965843734,60.207956498332685,27814300
2018-02-09,58.9642333984375,59.39117687131306,56.588217398992164,58.48160426341438,36350200
2018-02-12,60.02231979370117,60.393574164878835,59.15915993071967,59.595379745227724,17814800
2018-02-13,60.17081069946289,60.31930816553174,59.50255439943673,59.67890177891212,9542000
2018-02-14,61.27528762817383,61.37738274149241,59.79956075925671,59.836686898744105,16058800
2018-02-15,62.44474411010742,62.44474411010742,61.13608116336792,61.86002327191589,12152500
2018-02-16,62.3519401550293,63.020196672160786,62.19415933323126,62.25912832344744,10167100
2018-02-20,62.4076042175293,62.899513127478194,61.97138097102023,62.03634993872883,16917600
2018-02-21,62.00851821899414,63.17796692840168,61.99924199414946,62.6489317876605,14551200
2018-02-22,62.08277130126953,62.64893259192057,61.906423891729375,62.221992567691345,10979400
2018-02-23,63.382164001464844,63.382164001464844,62.44474827175098,62.59325285831843,10386200
2018-02-26,64.37525939941406,64.37525939941406,63.651317310218516,63.651317310218516,10797200
2018-02-27,63.72555923461914,64.7000937804251,63.72555923461914,64.4030917644052,12790600
2018-02-28,63.27076721191406,64.35668013217328,63.26149098876019,64.08752803898332,15232000
2018-03-01,62.22201156616211,63.6606128755402,61.74866194823348,63.41930349322279,21486800
2018-03-02,62.81601333618164,62.94595133097419,61.34956215942045,61.51662630716653,19196100
2018-03-05,63.4564208984375,63.669887405754416,62.379783810979994,62.51900510071522,10888900
2018-03-06,63.595619201660156,63.90190454625712,63.31718377291606,63.81837604196004,10151900
2018-03-07,63.94830322265625,64.01327218653111,63.122266218639055,63.122266218639055,11109800
2018-03-08,64.22675323486328,64.28244598878952,63.82765605698194,64.14322472560531,7624000
2018-03-09,65.44261932373047,65.44261932373047,64.59801541735753,64.6815510178428,12342500
2018-03-12,65.64679718017578,65.90667307728893,65.46116648146132,65.63751387496828,13506200
2018-03-13,64.89500427246094,66.21295034874561,64.67225451841958,65.98091728963547,13809400
2018-03-14,64.83931732177734,65.27554059725033,64.5144724616656,65.21984784902627,13881400
2018-03-15,64.87643432617188,65.25696479984529,64.56086573428784,64.85786771901559,11501400
2018-03-16,64.80941009521484,65.2190681675889,64.7256131698473,64.98630919069278,12202300
2018-03-19,63.52457809448242,64.30664478567495,63.00319319711436,64.20423027565121,19868400
2018-03-20,63.496646881103516,63.73871820912847,63.1428557887904,63.36630242060709,9382800
2018-03-21,63.11492156982422,63.952855261392564,62.947334831510545,63.35699288144171,10933500
2018-03-22,61.485618591308594,62.71458583315373,61.439063949785876,62.35148235964773,21195100
2018-03-23,59.846988677978516,61.60664602430234,59.81905873648773,61.448371620360945,20950800
2018-03-26,62.11872482299805,62.20251465582513,60.21941047659805,61.06664956700581,25125800
2018-03-27,60.12629699707031,62.53767644299736,59.660779071301555,62.50043415654708,29748600
